Frame_1,Time_1,Box Detected_1,Box Detected_2,Box Detected_3,Box Detected_4,Box Estimated_1,Box Estimated_2,Box Estimated_3,Box Estimated_4,Distance Lidar_1,Distance Estimated_1,State Predict_1,State Predict_2,State Predict_3,State Predict_4,State Predict_5,State Predict_6,StateCov Predict_1,StateCov Predict_2,StateCov Predict_3,StateCov Predict_4,StateCov Predict_5,StateCov Predict_6,StateCov Predict_7,StateCov Predict_8,StateCov Predict_9,StateCov Predict_10,StateCov Predict_11,StateCov Predict_12,StateCov Predict_13,StateCov Predict_14,StateCov Predict_15,StateCov Predict_16,StateCov Predict_17,StateCov Predict_18,StateCov Predict_19,StateCov Predict_20,StateCov Predict_21,StateCov Predict_22,StateCov Predict_23,StateCov Predict_24,StateCov Predict_25,StateCov Predict_26,StateCov Predict_27,StateCov Predict_28,StateCov Predict_29,StateCov Predict_30,StateCov Predict_31,StateCov Predict_32,StateCov Predict_33,StateCov Predict_34,StateCov Predict_35,StateCov Predict_36,Measure Cov_1,Measure Cov_2,Measure Cov_3,Measure Cov_4,Measure Cov_5,Measure Cov_6,Measure Cov_7,Measure Cov_8,Measure Cov_9,State Correct_1,State Correct_2,State Correct_3,State Correct_4,State Correct_5,State Correct_6,StateCov Correct_1,StateCov Correct_2,StateCov Correct_3,StateCov Correct_4,StateCov Correct_5,StateCov Correct_6,StateCov Correct_7,StateCov Correct_8,StateCov Correct_9,StateCov Correct_10,StateCov Correct_11,StateCov Correct_12,StateCov Correct_13,StateCov Correct_14,StateCov Correct_15,StateCov Correct_16,StateCov Correct_17,StateCov Correct_18,StateCov Correct_19,StateCov Correct_20,StateCov Correct_21,StateCov Correct_22,StateCov Correct_23,StateCov Correct_24,StateCov Correct_25,StateCov Correct_26,StateCov Correct_27,StateCov Correct_28,StateCov Correct_29,StateCov Correct_30,StateCov Correct_31,StateCov Correct_32,StateCov Correct_33,StateCov Correct_34,StateCov Correct_35,StateCov Correct_36,Kalman Gain_1,Kalman Gain_2,Kalman Gain_3,Kalman Gain_4,Kalman Gain_5,Kalman Gain_6,Kalman Gain_7,Kalman Gain_8,Kalman Gain_9,Kalman Gain_10,Kalman Gain_11,Kalman Gain_12,Kalman Gain_13,Kalman Gain_14,Kalman Gain_15,Kalman Gain_16,Kalman Gain_17,Kalman Gain_18
992,39.214375999999994,282,251,321,282,281,251,320,281,97.51312648,86.4433,301.0000305175781,0.00615315418690443,266.0,-0.003205308923497796,86.44329071044922,-0.298505574464798,323.1131591796875,22.048173904418945,0.0,0.0,0.0,0.0,22.048173904418945,23.480146408081055,0.0,0.0,0.0,0.0,0.0,0.0,323.1131591796875,22.048173904418945,0.0,0.0,0.0,0.0,22.048173904418945,23.480146408081055,0.0,0.0,0.0,0.0,0.0,0.0,323.1131591796875,22.048173904418945,0.0,0.0,0.0,0.0,22.048173904418945,23.480146408081055,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,301.0000305175781,0.00615315418690443,266.0,-0.003205308923497796,86.44329071044922,-0.298505574464798,0.9969059228897095,0.06802557408809662,0.0,0.0,0.0,0.0,0.06802556663751602,21.98029327392578,0.0,0.0,0.0,0.0,0.0,0.0,0.9969059228897095,0.06802557408809662,0.0,0.0,0.0,0.0,0.06802556663751602,21.98029327392578,0.0,0.0,0.0,0.0,0.0,0.0,0.9969059228897095,0.06802557408809662,0.0,0.0,0.0,0.0,0.06802556663751602,21.98029327392578,0.9969146847724915,0.06802616268396378,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802616268396378,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802616268396378
993,39.253169,282,251,321,282,281,251,320,281,97.50000312000002,86.4433,301.0000305175781,0.005731724668294191,266.0,-0.0029873282182961702,86.44332885742188,-0.27813372015953064,323.1132507324219,22.04831886291504,0.0,0.0,0.0,0.0,22.04831886291504,23.48029327392578,0.0,0.0,0.0,0.0,0.0,0.0,323.1132507324219,22.04831886291504,0.0,0.0,0.0,0.0,22.04831886291504,23.48029327392578,0.0,0.0,0.0,0.0,0.0,0.0,323.1132507324219,22.04831886291504,0.0,0.0,0.0,0.0,22.04831886291504,23.48029327392578,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,301.0000305175781,0.005731724668294191,266.0,-0.0029873282182961702,86.44332885742188,-0.27813372015953064,0.9969062209129333,0.0680270791053772,0.0,0.0,0.0,0.0,0.06802601367235184,21.98042106628418,0.0,0.0,0.0,0.0,0.0,0.0,0.9969062209129333,0.0680270791053772,0.0,0.0,0.0,0.0,0.06802601367235184,21.98042106628418,0.0,0.0,0.0,0.0,0.0,0.0,0.9969062209129333,0.0680270791053772,0.0,0.0,0.0,0.0,0.06802601367235184,21.98042106628418,0.9969146847724915,0.0680265873670578,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.0680265873670578,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.0680265873670578
994,39.292023,282,251,322,282,281,251,321,281,97.50000312000002,84.1233,301.9969177246094,0.07336631417274475,266.0,-0.0027838784735649824,84.123291015625,-0.41746774315834045,323.1133728027344,22.04844856262207,0.0,0.0,0.0,0.0,22.048446655273438,23.48042106628418,0.0,0.0,0.0,0.0,0.0,0.0,323.1133728027344,22.04844856262207,0.0,0.0,0.0,0.0,22.048446655273438,23.48042106628418,0.0,0.0,0.0,0.0,0.0,0.0,323.1133728027344,22.04844856262207,0.0,0.0,0.0,0.0,22.048446655273438,23.48042106628418,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,301.9969177246094,0.07336631417274475,266.0,-0.0027838784735649824,84.123291015625,-0.41746774315834045,0.9969066381454468,0.06802810728549957,0.0,0.0,0.0,0.0,0.06802640855312347,21.980531692504883,0.0,0.0,0.0,0.0,0.0,0.0,0.9969066381454468,0.06802810728549957,0.0,0.0,0.0,0.0,0.06802640855312347,21.980531692504883,0.0,0.0,0.0,0.0,0.0,0.0,0.9969066381454468,0.06802810728549957,0.0,0.0,0.0,0.0,0.06802640855312347,21.980531692504883,0.9969146847724915,0.06802695989608765,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802695989608765,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802695989608765
995,39.330047,282,251,321,282,281,251,320,281,97.50000312000002,86.4358,301.0032958984375,0.0005579497665166855,266.0,-0.0025949599221348763,86.43580627441406,-0.2311800718307495,323.1134948730469,22.048559188842773,0.0,0.0,0.0,0.0,22.04855728149414,23.480531692504883,0.0,0.0,0.0,0.0,0.0,0.0,323.1134948730469,22.048559188842773,0.0,0.0,0.0,0.0,22.04855728149414,23.480531692504883,0.0,0.0,0.0,0.0,0.0,0.0,323.1134948730469,22.048559188842773,0.0,0.0,0.0,0.0,22.04855728149414,23.480531692504883,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,301.0032958984375,0.0005579497665166855,266.0,-0.0025949599221348763,86.43580627441406,-0.2311800718307495,0.9969069957733154,0.06802932173013687,0.0,0.0,0.0,0.0,0.06802675127983093,21.980628967285156,0.0,0.0,0.0,0.0,0.0,0.0,0.9969069957733154,0.06802932173013687,0.0,0.0,0.0,0.0,0.06802675127983093,21.980628967285156,0.0,0.0,0.0,0.0,0.0,0.0,0.9969069957733154,0.06802932173013687,0.0,0.0,0.0,0.0,0.06802675127983093,21.980628967285156,0.9969146847724915,0.06802727282047272,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802727282047272,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802727282047272
996,39.368617,282,251,321,282,281,251,320,281,97.4081396,86.4435,301.0,0.0002963691658806056,266.0,-0.0024184968788176775,86.44351196289062,-0.21487903594970703,323.11358642578125,22.04865837097168,0.0,0.0,0.0,0.0,22.048656463623047,23.480628967285156,0.0,0.0,0.0,0.0,0.0,0.0,323.11358642578125,22.04865837097168,0.0,0.0,0.0,0.0,22.048656463623047,23.480628967285156,0.0,0.0,0.0,0.0,0.0,0.0,323.11358642578125,22.04865837097168,0.0,0.0,0.0,0.0,22.048656463623047,23.480628967285156,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,301.0,0.0002963691658806056,266.0,-0.0024184968788176775,86.44351196289062,-0.21487903594970703,0.9969072937965393,0.06802839040756226,0.0,0.0,0.0,0.0,0.0680270567536354,21.980712890625,0.0,0.0,0.0,0.0,0.0,0.0,0.9969072937965393,0.06802839040756226,0.0,0.0,0.0,0.0,0.0680270567536354,21.980712890625,0.0,0.0,0.0,0.0,0.0,0.0,0.9969072937965393,0.06802839040756226,0.0,0.0,0.0,0.0,0.0680270567536354,21.980712890625,0.9969146847724915,0.068027563393116,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.068027563393116,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.068027563393116
997,39.407137,282,251,321,282,281,251,320,281,97.4081396,86.4436,301.0,0.0002756087342277169,266.0,-0.002254489343613386,86.44358825683594,-0.20021075010299683,323.1136779785156,22.04874038696289,0.0,0.0,0.0,0.0,22.04874038696289,23.480712890625,0.0,0.0,0.0,0.0,0.0,0.0,323.1136779785156,22.04874038696289,0.0,0.0,0.0,0.0,22.04874038696289,23.480712890625,0.0,0.0,0.0,0.0,0.0,0.0,323.1136779785156,22.04874038696289,0.0,0.0,0.0,0.0,22.04874038696289,23.480712890625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,301.0,0.0002756087342277169,266.0,-0.002254489343613386,86.44358825683594,-0.20021075010299683,0.9969075322151184,0.06802713871002197,0.0,0.0,0.0,0.0,0.0680273175239563,21.980785369873047,0.0,0.0,0.0,0.0,0.0,0.0,0.9969075322151184,0.06802713871002197,0.0,0.0,0.0,0.0,0.0680273175239563,21.980785369873047,0.0,0.0,0.0,0.0,0.0,0.0,0.9969075322151184,0.06802713871002197,0.0,0.0,0.0,0.0,0.0680273175239563,21.980785369873047,0.9969146847724915,0.0680278018116951,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.0680278018116951,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.0680278018116951
998,39.447105,283,251,321,282,282,251,320,281,96.84711596000001,88.8858,301.9969177246094,0.06828493624925613,266.0,-0.002100861631333828,88.88582611083984,-0.019893860444426537,323.1137390136719,22.048812866210938,0.0,0.0,0.0,0.0,22.048812866210938,23.480785369873047,0.0,0.0,0.0,0.0,0.0,0.0,323.1137390136719,22.048812866210938,0.0,0.0,0.0,0.0,22.048812866210938,23.480785369873047,0.0,0.0,0.0,0.0,0.0,0.0,323.1137390136719,22.048812866210938,0.0,0.0,0.0,0.0,22.048812866210938,23.480785369873047,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,301.9969177246094,0.06828493624925613,266.0,-0.002100861631333828,88.88582611083984,-0.019893860444426537,0.9969077110290527,0.06802806258201599,0.0,0.0,0.0,0.0,0.0680275410413742,21.98084831237793,0.0,0.0,0.0,0.0,0.0,0.0,0.9969077110290527,0.06802806258201599,0.0,0.0,0.0,0.0,0.0680275410413742,21.98084831237793,0.0,0.0,0.0,0.0,0.0,0.0,0.9969077110290527,0.06802806258201599,0.0,0.0,0.0,0.0,0.0680275410413742,21.98084831237793,0.9969146847724915,0.06802801042795181,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802801042795181,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802801042795181
999,39.485412,283,250,321,281,283,250,321,280,96.84711596000001,88.8939,302.0002136230469,0.06384840607643127,265.0030822753906,-0.06998579949140549,88.8939208984375,-0.01798388920724392,323.1138000488281,22.04887580871582,0.0,0.0,0.0,0.0,22.04887580871582,23.48084831237793,0.0,0.0,0.0,0.0,0.0,0.0,323.1138000488281,22.04887580871582,0.0,0.0,0.0,0.0,22.04887580871582,23.48084831237793,0.0,0.0,0.0,0.0,0.0,0.0,323.1138000488281,22.04887580871582,0.0,0.0,0.0,0.0,22.04887580871582,23.48084831237793,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,302.0002136230469,0.06384840607643127,265.0030822753906,-0.06998579949140549,88.8939208984375,-0.01798388920724392,0.9969079494476318,0.06802907586097717,0.0,0.0,0.0,0.0,0.06802773475646973,21.98090362548828,0.0,0.0,0.0,0.0,0.0,0.0,0.9969079494476318,0.06802907586097717,0.0,0.0,0.0,0.0,0.06802773475646973,21.98090362548828,0.0,0.0,0.0,0.0,0.0,0.0,0.9969079494476318,0.06802907586097717,0.0,0.0,0.0,0.0,0.06802773475646973,21.98090362548828,0.9969146847724915,0.06802818924188614,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802818924188614,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802818924188614
1000,39.525183999999996,283,251,321,281,283,250,321,280,96.44685348,88.894,302.00018310546875,0.05949075520038605,265.9967041015625,0.002593278419226408,88.89395141601562,-0.016754861921072006,323.1138610839844,22.048933029174805,0.0,0.0,0.0,0.0,22.048931121826172,23.48090362548828,0.0,0.0,0.0,0.0,0.0,0.0,323.1138610839844,22.048933029174805,0.0,0.0,0.0,0.0,22.048931121826172,23.48090362548828,0.0,0.0,0.0,0.0,0.0,0.0,323.1138610839844,22.048933029174805,0.0,0.0,0.0,0.0,22.048931121826172,23.48090362548828,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,302.00018310546875,0.05949075520038605,265.9967041015625,0.002593278419226408,88.89395141601562,-0.016754861921072006,0.9969081282615662,0.06802918016910553,0.0,0.0,0.0,0.0,0.06802790611982346,21.9809513092041,0.0,0.0,0.0,0.0,0.0,0.0,0.9969081282615662,0.06802918016910553,0.0,0.0,0.0,0.0,0.06802790611982346,21.9809513092041,0.0,0.0,0.0,0.0,0.0,0.0,0.9969081282615662,0.06802918016910553,0.0,0.0,0.0,0.0,0.06802790611982346,21.9809513092041,0.9969146847724915,0.06802835315465927,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802835315465927,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802835315465927
1001,39.565433999999996,283,251,321,281,283,251,321,281,96.44685348,88.894,302.00018310546875,0.055432047694921494,266.0,0.002641027793288231,88.89395141601562,-0.015611469745635986,323.1139221191406,22.048980712890625,0.0,0.0,0.0,0.0,22.048978805541992,23.4809513092041,0.0,0.0,0.0,0.0,0.0,0.0,323.1139221191406,22.048980712890625,0.0,0.0,0.0,0.0,22.048978805541992,23.4809513092041,0.0,0.0,0.0,0.0,0.0,0.0,323.1139221191406,22.048980712890625,0.0,0.0,0.0,0.0,22.048978805541992,23.4809513092041,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,302.00018310546875,0.055432047694921494,266.0,0.002641027793288231,88.89395141601562,-0.015611469745635986,0.9969083070755005,0.06802937388420105,0.0,0.0,0.0,0.0,0.0680280476808548,21.980993270874023,0.0,0.0,0.0,0.0,0.0,0.0,0.9969083070755005,0.06802937388420105,0.0,0.0,0.0,0.0,0.0680280476808548,21.980993270874023,0.0,0.0,0.0,0.0,0.0,0.0,0.9969083070755005,0.06802937388420105,0.0,0.0,0.0,0.0,0.0680280476808548,21.980993270874023,0.9969146847724915,0.06802848726511002,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802848726511002,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802848726511002
1002,39.604121,283,251,321,282,283,251,321,281,96.44685348,88.894,302.00018310546875,0.05164945125579834,266.0,0.002460409887135029,88.89395904541016,-0.014545927755534649,323.11395263671875,22.049022674560547,0.0,0.0,0.0,0.0,22.049020767211914,23.480993270874023,0.0,0.0,0.0,0.0,0.0,0.0,323.11395263671875,22.049022674560547,0.0,0.0,0.0,0.0,22.049020767211914,23.480993270874023,0.0,0.0,0.0,0.0,0.0,0.0,323.11395263671875,22.049022674560547,0.0,0.0,0.0,0.0,22.049020767211914,23.480993270874023,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,302.00018310546875,0.05164945125579834,266.0,0.002460409887135029,88.89395904541016,-0.014545927755534649,0.99690842628479,0.06803074479103088,0.0,0.0,0.0,0.0,0.06802818179130554,21.981029510498047,0.0,0.0,0.0,0.0,0.0,0.0,0.99690842628479,0.06803074479103088,0.0,0.0,0.0,0.0,0.06802818179130554,21.981029510498047,0.0,0.0,0.0,0.0,0.0,0.0,0.99690842628479,0.06803074479103088,0.0,0.0,0.0,0.0,0.06802818179130554,21.981029510498047,0.9969146847724915,0.06802860647439957,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802860647439957,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802860647439957
1003,39.642624,282,251,322,282,282,251,321,281,96.33530492000001,84.1317,302.0001525878906,0.0481242835521698,266.0,0.002292248187586665,84.13166809082031,-0.3385283052921295,323.1139831542969,22.049060821533203,0.0,0.0,0.0,0.0,22.049057006835938,23.481029510498047,0.0,0.0,0.0,0.0,0.0,0.0,323.1139831542969,22.049060821533203,0.0,0.0,0.0,0.0,22.049057006835938,23.481029510498047,0.0,0.0,0.0,0.0,0.0,0.0,323.1139831542969,22.049060821533203,0.0,0.0,0.0,0.0,22.049057006835938,23.481029510498047,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,302.0001525878906,0.0481242835521698,266.0,0.002292248187586665,84.13166809082031,-0.3385283052921295,0.9969084858894348,0.0680331140756607,0.0,0.0,0.0,0.0,0.0680282935500145,21.981060028076172,0.0,0.0,0.0,0.0,0.0,0.0,0.9969084858894348,0.0680331140756607,0.0,0.0,0.0,0.0,0.0680282935500145,21.981060028076172,0.0,0.0,0.0,0.0,0.0,0.0,0.9969084858894348,0.0680331140756607,0.0,0.0,0.0,0.0,0.0680282935500145,21.981060028076172,0.9969146847724915,0.06802871078252792,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802871078252792,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802871078252792
1004,39.680817,282,251,322,282,281,251,322,281,96.33530492000001,84.116,302.0001525878906,0.04483993351459503,266.0,0.00213654269464314,84.11597442626953,-0.3164980411529541,323.1140441894531,22.04909324645996,0.0,0.0,0.0,0.0,22.049087524414062,23.481060028076172,0.0,0.0,0.0,0.0,0.0,0.0,323.1140441894531,22.04909324645996,0.0,0.0,0.0,0.0,22.049087524414062,23.481060028076172,0.0,0.0,0.0,0.0,0.0,0.0,323.1140441894531,22.04909324645996,0.0,0.0,0.0,0.0,22.049087524414062,23.481060028076172,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,302.0001525878906,0.04483993351459503,266.0,0.00213654269464314,84.11597442626953,-0.3164980411529541,0.9969086647033691,0.06803490221500397,0.0,0.0,0.0,0.0,0.06802838295698166,21.98108673095703,0.0,0.0,0.0,0.0,0.0,0.0,0.9969086647033691,0.06803490221500397,0.0,0.0,0.0,0.0,0.06802838295698166,21.98108673095703,0.0,0.0,0.0,0.0,0.0,0.0,0.9969086647033691,0.06803490221500397,0.0,0.0,0.0,0.0,0.06802838295698166,21.98108673095703,0.9969146847724915,0.06802879273891449,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802879273891449,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802879273891449
1005,39.719083,282,251,323,283,281,250,322,282,95.46588232,81.9091,302.0001525878906,0.04177979752421379,266.9969177246094,0.07002009451389313,81.9090805053711,-0.44549766182899475,323.1140441894531,22.049121856689453,0.0,0.0,0.0,0.0,22.049114227294922,23.48108673095703,0.0,0.0,0.0,0.0,0.0,0.0,323.1140441894531,22.049121856689453,0.0,0.0,0.0,0.0,22.049114227294922,23.48108673095703,0.0,0.0,0.0,0.0,0.0,0.0,323.1140441894531,22.049121856689453,0.0,0.0,0.0,0.0,22.049114227294922,23.48108673095703,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,302.0001525878906,0.04177979752421379,266.9969177246094,0.07002009451389313,81.9090805053711,-0.44549766182899475,0.9969086647033691,0.06803703308105469,0.0,0.0,0.0,0.0,0.06802846491336823,21.981109619140625,0.0,0.0,0.0,0.0,0.0,0.0,0.9969086647033691,0.06803703308105469,0.0,0.0,0.0,0.0,0.06802846491336823,21.981109619140625,0.0,0.0,0.0,0.0,0.0,0.0,0.9969086647033691,0.06803703308105469,0.0,0.0,0.0,0.0,0.06802846491336823,21.981109619140625,0.9969146847724915,0.06802887469530106,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802887469530106,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802887469530106
1006,39.757650999999996,282,251,322,283,281,251,322,283,95.46588232,84.1088,302.0001220703125,0.038927264511585236,267.0002136230469,0.06546725332736969,84.1087875366211,-0.2649903893470764,323.11407470703125,22.04914665222168,0.0,0.0,0.0,0.0,22.04913902282715,23.481109619140625,0.0,0.0,0.0,0.0,0.0,0.0,323.11407470703125,22.04914665222168,0.0,0.0,0.0,0.0,22.04913902282715,23.481109619140625,0.0,0.0,0.0,0.0,0.0,0.0,323.11407470703125,22.04914665222168,0.0,0.0,0.0,0.0,22.04913902282715,23.481109619140625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,302.0001220703125,0.038927264511585236,267.0002136230469,0.06546725332736969,84.1087875366211,-0.2649903893470764,0.9969087839126587,0.06803567707538605,0.0,0.0,0.0,0.0,0.06802854686975479,21.981130599975586,0.0,0.0,0.0,0.0,0.0,0.0,0.9969087839126587,0.06803567707538605,0.0,0.0,0.0,0.0,0.06802854686975479,21.981130599975586,0.0,0.0,0.0,0.0,0.0,0.0,0.9969087839126587,0.06803567707538605,0.0,0.0,0.0,0.0,0.06802854686975479,21.981130599975586,0.9969146847724915,0.06802894920110703,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802894920110703,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802894920110703
1007,39.795845,282,251,322,282,281,251,322,281,95.4560398,84.1161,302.0001220703125,0.03626988083124161,266.0032958984375,-0.007029472850263119,84.11613464355469,-0.24640636146068573,323.1141052246094,22.049165725708008,0.0,0.0,0.0,0.0,22.04916000366211,23.481130599975586,0.0,0.0,0.0,0.0,0.0,0.0,323.1141052246094,22.049165725708008,0.0,0.0,0.0,0.0,22.04916000366211,23.481130599975586,0.0,0.0,0.0,0.0,0.0,0.0,323.1141052246094,22.049165725708008,0.0,0.0,0.0,0.0,22.04916000366211,23.481130599975586,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,302.0001220703125,0.03626988083124161,266.0032958984375,-0.007029472850263119,84.11613464355469,-0.24640636146068573,0.9969088435173035,0.06803582608699799,0.0,0.0,0.0,0.0,0.06802860647439957,21.98114776611328,0.0,0.0,0.0,0.0,0.0,0.0,0.9969088435173035,0.06803582608699799,0.0,0.0,0.0,0.0,0.06802860647439957,21.98114776611328,0.0,0.0,0.0,0.0,0.0,0.0,0.9969088435173035,0.06803582608699799,0.0,0.0,0.0,0.0,0.06802860647439957,21.98114776611328,0.9969146847724915,0.0680290013551712,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.0680290013551712,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.0680290013551712
1008,39.834090999999994,282,251,322,283,281,250,322,282,95.4560398,84.1162,302.0001220703125,0.03379519283771515,266.9969177246094,0.061252862215042114,84.1162109375,-0.22958646714687347,323.1141357421875,22.049182891845703,0.0,0.0,0.0,0.0,22.049177169799805,23.48114776611328,0.0,0.0,0.0,0.0,0.0,0.0,323.1141357421875,22.049182891845703,0.0,0.0,0.0,0.0,22.049177169799805,23.48114776611328,0.0,0.0,0.0,0.0,0.0,0.0,323.1141357421875,22.049182891845703,0.0,0.0,0.0,0.0,22.049177169799805,23.48114776611328,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,302.0001220703125,0.03379519283771515,266.9969177246094,0.061252862215042114,84.1162109375,-0.22958646714687347,0.996908962726593,0.06803406029939651,0.0,0.0,0.0,0.0,0.06802865862846375,21.981163024902344,0.0,0.0,0.0,0.0,0.0,0.0,0.996908962726593,0.06803406029939651,0.0,0.0,0.0,0.0,0.06802865862846375,21.981163024902344,0.0,0.0,0.0,0.0,0.0,0.0,0.996908962726593,0.06803406029939651,0.0,0.0,0.0,0.0,0.06802865862846375,21.981163024902344,0.9969146847724915,0.06802905350923538,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802905350923538,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802905350923538
1009,39.873376,282,250,322,283,281,250,322,282,95.4560398,84.1163,302.0000915527344,0.03148866444826126,266.0032653808594,-0.01073325052857399,84.11626434326172,-0.21391619741916656,323.1141357421875,22.049196243286133,0.0,0.0,0.0,0.0,22.049192428588867,23.481163024902344,0.0,0.0,0.0,0.0,0.0,0.0,323.1141357421875,22.049196243286133,0.0,0.0,0.0,0.0,22.049192428588867,23.481163024902344,0.0,0.0,0.0,0.0,0.0,0.0,323.1141357421875,22.049196243286133,0.0,0.0,0.0,0.0,22.049192428588867,23.481163024902344,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,302.0000915527344,0.03148866444826126,266.0032653808594,-0.01073325052857399,84.11626434326172,-0.21391619741916656,0.996908962726593,0.06803297251462936,0.0,0.0,0.0,0.0,0.06802871078252792,21.981176376342773,0.0,0.0,0.0,0.0,0.0,0.0,0.996908962726593,0.06803297251462936,0.0,0.0,0.0,0.0,0.06802871078252792,21.981176376342773,0.0,0.0,0.0,0.0,0.0,0.0,0.996908962726593,0.06803297251462936,0.0,0.0,0.0,0.0,0.06802871078252792,21.981176376342773,0.9969146847724915,0.06802909821271896,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802909821271896,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802909821271896
1010,39.912721999999995,282,251,322,283,281,250,322,282,95.34777208,84.1163,302.0000915527344,0.02933991700410843,266.99688720703125,0.05780453234910965,84.1163101196289,-0.19931560754776,323.1141357421875,22.049209594726562,0.0,0.0,0.0,0.0,22.049205780029297,23.481176376342773,0.0,0.0,0.0,0.0,0.0,0.0,323.1141357421875,22.049209594726562,0.0,0.0,0.0,0.0,22.049205780029297,23.481176376342773,0.0,0.0,0.0,0.0,0.0,0.0,323.1141357421875,22.049209594726562,0.0,0.0,0.0,0.0,22.049205780029297,23.481176376342773,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,302.0000915527344,0.02933991700410843,266.99688720703125,0.05780453234910965,84.1163101196289,-0.19931560754776,0.996908962726593,0.06803187727928162,0.0,0.0,0.0,0.0,0.06802874803543091,21.98118782043457,0.0,0.0,0.0,0.0,0.0,0.0,0.996908962726593,0.06803187727928162,0.0,0.0,0.0,0.0,0.06802874803543091,21.98118782043457,0.0,0.0,0.0,0.0,0.0,0.0,0.996908962726593,0.06803187727928162,0.0,0.0,0.0,0.0,0.06802874803543091,21.98118782043457,0.9969146847724915,0.06802914291620255,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802914291620255,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802914291620255
